mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_cv_rmse,std_cv_rmse,mean_train_rmse,cv_rank
0.1721567153930664,0.0027578444943764796,0.0023265361785888674,0.00013724425463084976,0.1,3,,1,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 1.0}",-0.056769863971872524,-0.0706244996465446,-0.05266231188640938,-0.04826955891741032,-0.05408521698107358,-0.05648229028066208,0.007587778807496017,35,-0.02857665096902332,-0.027865428990885316,-0.024395256112921048,-0.02669654475653421,-0.026122154807447045,-0.02673120712736219,0.0014505816460050013,0.05648229028066208,0.007587778807496017,0.02673120712736219,35
0.3374497413635254,0.004468942745223228,0.002956867218017578,0.00020883616709460633,0.05,3,0.8,5,400,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 5, 'n_estimators': 400, 'subsample': 1.0}",-0.06909161023602124,-0.060145735374649456,-0.05337309472709274,-0.04882556420389326,-0.05171451050421827,-0.056630103009174995,0.007257145608039022,36,-0.03488599767463728,-0.03408779478133895,-0.031292524968754454,-0.03339958819189662,-0.033607189089074355,-0.03345461894114034,0.0011958857054207837,0.056630103009174995,0.007257145608039022,0.03345461894114034,36
0.19107537269592284,0.005402157664620089,0.0026396751403808595,0.0006560627009437597,0.1,3,0.8,3,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.06713490354306786,-0.06656996313090958,-0.04980244662425346,-0.0468710309108174,-0.05286985502396062,-0.05664963984660178,0.008545707576301128,37,-0.03058218012990339,-0.03100621418931819,-0.026858982985864897,-0.02963438557724906,-0.02775503979198588,-0.029167360534864285,0.001607760332183167,0.05664963984660178,0.008545707576301128,0.029167360534864285,37
0.1857994556427002,0.00891715104406756,0.0022136688232421873,9.443379199225162e-05,0.1,2,0.8,1,200,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.061399421432154766,-0.06859598796919436,-0.04920444269713193,-0.049499097761717036,-0.05483803095664681,-0.056707396163368985,0.0074175753327936295,38,-0.03722959137429459,-0.03698840054689756,-0.035995514530395505,-0.03697142899636616,-0.03542357801955067,-0.0365217026935009,0.0006933857224922154,0.056707396163368985,0.0074175753327936295,0.0365217026935009,38
0.40107178688049316,0.013067378033677187,0.0028412342071533203,9.18526257851621e-05,0.1,3,0.8,3,400,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.06875345599462994,-0.06541116337554426,-0.050576067442705756,-0.04621764999047237,-0.05292728121383882,-0.05677712360343823,0.008749354801890862,39,-0.02648995185881699,-0.026926047758131632,-0.022279199872705546,-0.02565618206175264,-0.02279964398569835,-0.02483020510742103,0.0019214765052423348,0.05677712360343823,0.008749354801890862,0.02483020510742103,39
0.09931106567382812,0.0057974697102468435,0.002214527130126953,0.0002742311017910346,0.1,3,,3,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.06682299512547597,-0.06441815853599733,-0.052211085813214986,-0.048355900340501946,-0.05225400425968809,-0.05681242881497567,0.007369165870461074,40,-0.035245115561816406,-0.03509256340705855,-0.03237210886199391,-0.034042666565251574,-0.033273510883078845,-0.03400519305583986,0.0010884400903651054,0.05681242881497567,0.007369165870461074,0.03400519305583986,40
0.31095046997070314,0.011085600559292764,0.002799701690673828,0.0005265515077703945,0.1,2,0.8,3,400,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 1.0}",-0.06628727744226082,-0.05994479542381243,-0.051119942798559505,-0.047786318359091084,-0.0597792445411454,-0.056983515712973845,0.006665060930115496,41,-0.03441339120775057,-0.03429168315581119,-0.032660950059908544,-0.03431467399725316,-0.031815582874172514,-0.03349925625897919,0.0010645189081821436,0.056983515712973845,0.006665060930115496,0.03349925625897919,41
0.32318720817565916,0.004097617771324252,0.002594757080078125,0.00011424031159259301,0.1,2,,3,400,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 1.0}",-0.06539834821864182,-0.05828600931980361,-0.053390169855392425,-0.050565847022416996,-0.05757766572580629,-0.05704360802841223,0.005038639903269633,42,-0.03378963129677304,-0.03513732414121724,-0.03310800378005916,-0.035250132021976605,-0.0319625045093605,-0.03384951914987731,0.001243737429312235,0.05704360802841223,0.005038639903269633,0.03384951914987731,42
0.17812366485595704,0.013734011761039703,0.002348470687866211,7.719983282901133e-05,0.1,3,0.8,1,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 1.0}",-0.06472654786149615,-0.06509615481785312,-0.055611419552902414,-0.04678552058945082,-0.053007103997206095,-0.057045349363781715,0.007034826872672595,43,-0.028911985845223406,-0.027985441872138552,-0.024613545191595997,-0.027029018000224923,-0.026476826359841055,-0.027003363453804784,0.0014557780219690032,0.057045349363781715,0.007034826872672595,0.027003363453804784,43
0.33196678161621096,0.006012092337585344,0.0029020309448242188,0.00017363368904141398,0.03,3,0.8,5,400,1.0,"{'learning_rate': 0.03, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 5, 'n_estimators': 400, 'subsample': 1.0}",-0.06572306528554321,-0.06281388787456853,-0.05567055334817468,-0.050429467729694845,-0.05067788905103668,-0.05706297265780359,0.006241502094559011,44,-0.037503290474852104,-0.0362732034651821,-0.0338698588337831,-0.03709332533566655,-0.037318294516476676,-0.036411594525192104,0.0013385241297132248,0.05706297265780359,0.006241502094559011,0.036411594525192104,44
