split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
halide_logo_Cl_containing,halide_logo,FA,-0.09505941256505494,-0.09971995345357658,0.49807395833333334,0.37472980140289813,False,False
halide_logo_Cl_containing,halide_logo,MA,0.014012602926832193,0.007746154647980856,0.3907802083333333,0.3955913613586435,False,False
halide_logo_Cl_containing,halide_logo,Cs,0.13600549888197547,0.08972619579731202,0.11114583333333333,0.22115525012762377,False,False
halide_logo_Cl_containing,halide_logo,Pb,0.5599475858035986,0.6478616590632769,0.8596874999999999,0.28641303782458677,False,False
halide_logo_Cl_containing,halide_logo,Sn,-0.5599475858035985,-0.6478616590632769,0.14031249999999998,0.2864130378245867,False,False
halide_logo_Cl_containing,halide_logo,Br,0.7997568774646223,0.7095372273715649,0.19051666666666664,0.23897761474235849,False,False
halide_logo_Cl_containing,halide_logo,Cl,,,0.0,0.0,False,False
halide_logo_Cl_containing,halide_logo,I,-0.7997568774646222,-0.7095372273715649,0.8094833333333332,0.23897761474235849,False,False
halide_logo_I_rich,halide_logo,FA,-0.12126033897636362,-0.09402220737896937,0.3607124183006536,0.396519092146742,False,False
halide_logo_I_rich,halide_logo,MA,0.015339526014091186,-0.03552228164921305,0.4800718954248366,0.45381830506004045,False,False
