model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Br,shap_term__Cs*Cl,shap_reconstruction_error
m4_full_s3,77,0.0,0.17,0.0,0.05,1.63,1.634053745188892,1.6512277992277937,0.1515777687699602,-0.014062521838999668,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.02487580037677936,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.001535001262818303,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,78,0.0,0.17,0.0,0.05,1.616,1.634053745188892,1.6512277992277937,0.1515777687699602,-0.014062521838999668,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.02487580037677936,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.001535001262818303,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,79,0.0,0.01,0.0,0.05,1.55,1.5603215352374065,1.6512277992277937,0.1515777687699602,-0.07886662581544078,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.0343900221813755,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021211170923701255,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,80,0.0,0.13,0.0,0.0,1.6,1.6098758652622143,1.6512277992277937,0.1515777687699602,-0.030263547833109947,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.028840059462027754,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,81,0.0,0.15,0.0,0.1,1.63,1.627998084484411,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0010587821513074473,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,82,0.0,0.103,0.0,1.0,1.75,1.6820225269096225,1.6512277992277937,0.1515777687699602,-0.04119924037913439,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.030918322287469224,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.0053884919737626005,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,83,0.0,0.14,0.0,0.0,1.62,1.6148180800549228,1.6512277992277937,0.1515777687699602,-0.026213291334582375,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.027948101167846864,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,84,0.0,0.0,0.0,0.0,1.56,1.551639532569631,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,85,0.0,0.025,0.0,0.0,1.54,1.5619716456433066,1.6512277992277937,0.1515777687699602,-0.07279124106764942,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.034216585846395885,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,86,0.6,0.0,0.0,0.0,1.25,1.2210202398644923,1.6512277992277937,-0.4943891931620792,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,0.22417454996791858,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,87,0.0,0.15,0.0,0.07,1.55,1.6255465688888031,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.0044961752462697735,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0013884723054303472,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,88,0.0,0.3,0.0,0.4,1.76,1.7311701765512852,1.6512277992277937,0.1515777687699602,0.03859081264185872,-0.0396239645662496,0.026097088000766943,-0.09117311925898199,-0.004691114534389648,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.006633988111560222,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,89,0.2,0.0,0.0,0.0,1.5,1.371355841839718,1.6512277992277937,-0.06374455187405294,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.05613448934488191,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,90,0.0,0.0,0.0,0.05,1.51,1.5562748754858486,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,91,0.0,0.17,0.0,0.1,1.73,1.6380663400362108,1.6512277992277937,0.1515777687699602,-0.014062521838999668,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.02487580037677936,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0009122531939194916,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,92,0.0,0.017,0.0,0.0,1.58,1.5586204411900977,1.6512277992277937,0.1515777687699602,-0.07603144626647149,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03432758510078284,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,93,0.01,0.0,0.0,0.17,1.52,1.5567211790273559,1.6512277992277937,0.14081165273775953,-0.08291688231396835,-0.0396239645662496,0.004774510586165595,-0.09108552268419673,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,94,0.0,0.15,0.0,0.06,1.64,1.6247293970236008,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.005423243829513312,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0014983690234713141,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,95,0.0,0.03,0.0,1.0,1.77,1.6545965454601417,1.6512277992277937,0.1515777687699602,-0.07076611281838564,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.03412573824235894,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-4.018502910221985e-05,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,96,0.0,0.3,0.0,0.15,1.7,1.7134882978722452,1.6512277992277937,0.1515777687699602,0.03859081264185872,-0.0396239645662496,0.00292037341967852,-0.09117311925898199,-0.004691114534389648,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.001139152209511887,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,97,0.0,0.0,0.0,0.4,1.62,1.5887222758993724,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,0.026097088000766943,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,98,0.0,0.5,0.0,0.0,1.853,1.8367410884386843,1.6512277992277937,0.1515777687699602,0.11959594261241009,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,0.04816567326892222,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,99,0.0,0.833,0.0,0.0,2.113,2.1182555465973043,1.6512277992277937,0.1515777687699602,0.25446948401337816,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,0.19480659002657408,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,100,0.0,0.05,0.0,0.0,1.6,1.5727167023716955,1.6512277992277937,0.1515777687699602,-0.06266559982133049,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03359717036432582,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,101,0.0,0.133,0.0,0.05,1.61,1.6154997263795303,1.6512277992277937,0.1515777687699602,-0.029048470883551676,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.02857940942717267,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.001670540548402162,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,102,0.0,0.0,0.0,0.34,1.652,1.5831598643999114,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,0.020534676501305724,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,103,0.0,0.025,0.0,0.03,1.56,1.564697903034017,1.6512277992277937,0.1515777687699602,-0.07279124106764942,-0.0396239645662496,-0.008204449579243923,-0.09117311925898199,-0.034216585846395885,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.002102800972696631,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,104,0.0,0.03,0.0,0.1,1.54,1.5731385138929608,1.6512277992277937,0.1515777687699602,-0.07076611281838564,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.03412573824235894,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0019379558956351811,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,105,0.0,0.0,0.0,0.25,1.57,1.5748162471507194,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,0.01219105925211389,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,106,0.0,0.1,0.0,0.0,1.589,1.5954456467926137,1.6512277992277937,0.1515777687699602,-0.042414317328692656,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.031119508436045575,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,107,0.25,0.0,0.0,0.2,1.35,1.3557758626702667,1.6512277992277937,-0.1175751320350562,-0.08291688231396835,-0.0396239645662496,0.0075557163358962055,-0.036425260018200636,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,108,0.0,0.007,0.0,0.0,1.6,1.5544908995098652,1.6512277992277937,0.1515777687699602,-0.08008170276499904,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03440687028248781,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,109,0.0,0.15,0.0,0.1,1.63,1.627998084484411,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0010587821513074473,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,110,0.0,0.157,0.0,0.05,1.59,1.6274316948710077,1.6512277992277937,0.1515777687699602,-0.019327855287085513,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.026280139157728605,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0015826231739693884,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,111,0.0,0.0,0.0,0.0,1.48,1.551639532569631,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,112,0.25,0.0,0.0,0.0,1.24,1.337234491005396,1.6512277992277937,-0.1175751320350562,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.036425260018200636,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,113,0.0,0.9,0.0,1.0,2.32,2.2105189331911523,1.6512277992277937,0.1515777687699602,0.2816062025535129,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,0.23316443058051375,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.06378028149286293,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,114,0.0,0.217,0.0,0.09,1.59,1.6619989435734162,1.6512277992277937,0.1515777687699602,0.004973683704079902,-0.0396239645662496,-0.002642038079782701,-0.09117311925898199,-0.018866974668314117,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0007268940628237278,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,115,0.0,0.03,0.0,0.0,1.6,1.5640876214966073,1.6512277992277937,0.1515777687699602,-0.07076611281838564,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03412573824235894,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,116,0.0,0.15,0.0,0.07,1.61,1.6255465688888031,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.0044961752462697735,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0013884723054303472,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,117,0.0,0.15,0.0,0.05,1.61,1.623912225158398,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0016082657415122808,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,118,0.0,0.15,0.0,0.1,1.611,1.627998084484411,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0010587821513074473,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,119,0.0,0.6,0.0,0.17,1.93,1.9218698841270911,1.6512277992277937,0.1515777687699602,0.1600985075976858,-0.0396239645662496,0.004774510586165595,-0.09117311925898199,0.08450471488369911,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.005315227495068623,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,120,0.0,0.5,0.0,0.0,1.872,1.8367410884386843,1.6512277992277937,0.1515777687699602,0.11959594261241009,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,0.04816567326892222,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,121,0.0,0.11,0.0,0.0,1.59,1.6001896486310598,1.6512277992277937,0.1515777687699602,-0.03836406083016509,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03042576309612711,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,122,0.0,0.0,0.0,0.3,1.512,1.5794515900669372,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,0.01682640216833157,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,123,1.0,0.67,0.33,1.0,1.9,2.06921747600269,1.6512277992277937,-0.9250338344501055,0.18845030308737878,0.47687142226878976,0.08172120299537915,0.7847926285935196,0.1138732676069143,0.005149078377387171,-0.1239791428082295,-0.03229909422627429,-0.04692945139324803,-0.1046267032766157,4.440892098500626e-16
m4_full_s3,124,0.0,1.0,0.0,0.3,2.287,2.2928528200822,1.6512277992277937,0.1515777687699602,0.32210876753878853,-0.0396239645662496,0.01682640216833157,-0.09117311925898199,0.29593186609694655,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.01982159427647623,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,125,0.0,0.0,0.0,0.0,1.549,1.551639532569631,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,126,0.125,0.0,0.0,0.0,1.42,1.4307500469773182,1.6512277992277937,0.017001318367452,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,-0.07748615444878665,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,127,0.0,0.008,0.0,0.0,1.6,1.5549008804835744,1.6512277992277937,0.1515777687699602,-0.07967667711514628,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03440191495863125,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,128,0.0,0.15,0.0,0.15,1.717,1.6320839438104238,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,0.00292037341967852,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0005092985611026137,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,129,0.0,0.17,0.0,0.1,1.61,1.6380663400362108,1.6512277992277937,0.1515777687699602,-0.014062521838999668,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.02487580037677936,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0009122531939194916,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,130,0.5,0.167,0.0,0.05,1.31,1.297269119730407,1.6512277992277937,-0.3867280328400726,-0.01527759878855794,-0.0396239645662496,-0.006350312412756848,0.12781831770414342,-0.025209789204711543,-0.0009956828623808517,-0.01207224065247832,0.00042770367681941815,0.0015459909346223996,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,131,0.0,0.04,0.0,0.0,1.6,1.5683691264417745,1.6512277992277937,0.1515777687699602,-0.06671585631985806,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03389448979571945,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,132,0.0,0.833,0.0,0.0,2.153,2.1182555465973043,1.6512277992277937,0.1515777687699602,0.25446948401337816,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,0.19480659002657408,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,133,0.0,0.0,0.0,0.1,1.51,1.5609102184020665,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,134,0.0,0.15,0.0,1.0,1.84,1.7015435523526423,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.008831922472379556,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,135,0.0,0.167,0.0,0.0,1.606,1.6284920845640827,1.6512277992277937,0.1515777687699602,-0.01527759878855794,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.025209789204711543,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,136,0.0,0.15,0.0,0.05,1.597,1.623912225158398,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0016082657415122808,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,137,0.0,0.0,0.0,0.1,1.54,1.5609102184020665,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,138,0.5,0.0,0.0,0.0,1.17,1.2323251679227236,1.6512277992277937,-0.3867280328400726,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,0.12781831770414342,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,139,0.0,0.033,0.0,0.1,1.55,1.5743940485795034,1.6512277992277937,0.1515777687699602,-0.06955103586882737,-0.0396239645662496,-0.0017149694965391633,-0.09117311925898199,-0.03406330116176628,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0019159765520269877,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,140,0.0,0.12,0.0,0.05,1.61,1.6091954774983137,1.6512277992277937,0.1515777687699602,-0.03431380433163752,-0.0396239645662496,-0.006350312412756848,-0.09117311925898199,-0.029665946771454503,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0017181624595532477,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,141,0.0,0.067,0.0,1.0,1.82,1.6680573526144298,1.6512277992277937,0.1515777687699602,-0.05578016377383363,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.0329400944209459,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.0027509707407793993,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,142,0.0,0.667,0.0,0.0,1.969,1.9687629127028425,1.6512277992277937,0.1515777687699602,0.1872352261378205,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,0.11254821400767002,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,143,0.25,0.7,0.0,0.0,1.8,1.7492355522801364,1.6512277992277937,-0.1175751320350562,0.20060107258296145,-0.0396239645662496,-0.010985655328974532,-0.036425260018200636,0.12745085497389,-0.0009956828623808517,-0.02953086221641904,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,144,0.0,0.17,0.0,0.0,1.64,1.630041150341573,1.6512277992277937,0.1515777687699602,-0.014062521838999668,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.02487580037677936,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,145,0.0,0.0,0.0,0.15,1.59,1.565545561318284,1.6512277992277937,0.1515777687699602,-0.08291688231396835,-0.0396239645662496,0.00292037341967852,-0.09117311925898199,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,146,0.05,0.0,0.0,0.17,1.485,1.5157590326933992,1.6512277992277937,0.09774718860895693,-0.08291688231396835,-0.0396239645662496,0.004774510586165595,-0.08898320488935073,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,147,0.0,0.15,0.0,0.15,1.535,1.6320839438104238,1.6512277992277937,0.1515777687699602,-0.022163034836054814,-0.0396239645662496,0.00292037341967852,-0.09117311925898199,-0.02699007188891184,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0005092985611026137,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,148,0.0,0.333,0.0,1.0,1.92,1.7914555880318674,1.6512277992277937,0.1515777687699602,0.05195665908699971,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,0.0022096694682564927,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.022239322073377497,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,149,0.0,0.05,0.0,0.0,1.577,1.5727167023716955,1.6512277992277937,0.1515777687699602,-0.06266559982133049,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.03359717036432582,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,150,0.0,0.167,0.0,0.04,1.61,1.631710952179381,1.6512277992277937,0.1515777687699602,-0.01527759878855794,-0.0396239645662496,-0.0072773809960003846,-0.09117311925898199,-0.025209789204711543,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0016683426140413427,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,151,0.6,0.1,0.0,0.0,1.354,1.253378077652104,1.6512277992277937,-0.4943891931620792,-0.042414317328692656,-0.0396239645662496,-0.010985655328974532,0.22417454996791858,-0.031119508436045575,-0.0009956828623808517,-0.007588332381958026,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,152,0.25,1.0,0.0,0.0,2.03,2.024913912814806,1.6512277992277937,-0.1175751320350562,0.32210876753878853,-0.0396239645662496,-0.010985655328974532,-0.036425260018200636,0.29593186609694655,-0.0009956828623808517,-0.043841207760632744,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,153,0.0,0.256,0.0,0.2668,1.71,1.6967064065107291,1.6512277992277937,0.1515777687699602,0.020769684048337424,-0.0396239645662496,0.01374853447196303,-0.09117311925898199,-0.012772917389516032,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.002846273174664525,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,154,1.0,0.0,0.0,0.0,1.4,1.350993677202067,1.6512277992277937,-0.9250338344501055,-0.08291688231396835,-0.0396239645662496,-0.010985655328974532,0.7847926285935196,-0.03442305767375257,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,155,0.0,0.133,0.0,0.0,1.53,1.6113515922466275,1.6512277992277937,0.1515777687699602,-0.029048470883551676,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.02857940942717267,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,156,0.0,0.07,0.0,1.0,1.81,1.6691884120015759,1.6512277992277937,0.1515777687699602,-0.05456508682427536,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.03280431854727614,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.002970764176861333,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,157,0.0,0.05,0.0,1.0,1.736,1.6617603367613503,1.6512277992277937,0.1515777687699602,-0.06266559982133049,-0.0396239645662496,0.08172120299537915,-0.09117311925898199,-0.03359717036432582,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,-0.0015054746029817764,0.0025069295142354305,4.440892098500626e-16
m4_full_s3,158,0.0,0.167,0.0,0.0,1.671,1.6284920845640827,1.6512277992277937,0.1515777687699602,-0.01527759878855794,-0.0396239645662496,-0.010985655328974532,-0.09117311925898199,-0.025209789204711543,-0.0009956828623808517,0.003859944053412938,0.00042770367681941815,0.0021577493317171143,0.0025069295142354305,4.440892098500626e-16
