model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Sn,shap_reconstruction_error
raw_structure_s7,12,0.0,0.17,0.0,0.25,1.63,1.6523081841454486,1.6512277992277997,0.15375879898742173,-0.013691502202163579,-0.03870813031303247,0.012446396093280646,-0.09664328346012875,-0.024489692739126066,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,13,0.0,0.2,0.0,0.2,1.48,1.663015968117408,1.6512277992277997,0.15375879898742173,-0.0018613134770247319,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.020879669179858104,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,14,0.0,0.04,0.0,0.15,1.6,1.5827004697865723,1.6512277992277997,0.15375879898742173,-0.06495565334443192,-0.03870813031303247,0.002981539468385795,-0.09664328346012875,-0.03336839933083917,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,15,0.0,0.15,0.0,0.05,1.606,1.6234102233870695,1.6512277992277997,0.15375879898742173,-0.021578294685589486,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.026571147764289583,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,16,0.0,0.177,0.0,0.0,1.64,1.6321963971799296,1.6512277992277997,0.15375879898742173,-0.010931124832964522,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.023699715511606982,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,17,0.5,0.0,0.0,0.05,1.26,1.2379631049229258,1.6512277992277997,-0.3922926056162013,-0.08072923831128372,-0.03870813031303247,-0.006483317156509055,0.13548710419997376,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,2.9681330924994498e-06,4.440892098500626e-16
raw_structure_s7,18,0.0,0.0,0.0,0.05,1.54,1.5569416644385348,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,19,0.0,0.8,0.2,1.0,2.33,2.4773153245135062,1.6512277992277997,0.15375879898742173,0.23474246102575222,0.2670843281611298,0.08343282077999202,-0.09664328346012875,0.17425673942922104,0.000585600101657354,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,20,0.0,0.15,0.0,0.05,1.616,1.6234102233870695,1.6512277992277997,0.15375879898742173,-0.021578294685589486,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.026571147764289583,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,21,0.0,0.256,0.0,0.3,1.72,1.7028688492462978,1.6512277992277997,0.15375879898742173,0.02022170547656778,-0.03870813031303247,0.01717882440572807,-0.09664328346012875,-0.0125746636294557,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,22,0.0,0.256,0.0,0.2,1.7,1.6934039926214028,1.6512277992277997,0.15375879898742173,0.02022170547656778,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.0125746636294557,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,23,0.4,0.0,0.0,1.0,1.38,1.2776594456411905,1.6512277992277997,-0.28308232469547673,-0.08072923831128372,-0.03870813031303247,0.08343282077999202,0.051920164642336876,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,-0.07586017044823189,4.440892098500626e-16
raw_structure_s7,24,0.0,1.0,0.0,0.0,2.296,2.2717762079791806,1.6512277992277997,0.15375879898742173,0.31361038586001116,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.29133858459466844,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,25,0.0,0.095,0.0,0.2,1.64,1.6115363904849782,1.6512277992277997,0.15375879898742173,-0.0432669740150107,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.030953586274301812,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,26,0.0,0.256,0.0,0.2,1.71,1.6934039926214028,1.6512277992277997,0.15375879898742173,0.02022170547656778,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.0125746636294557,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,27,0.0,0.5,0.0,0.05,1.85,1.8354183134446318,1.6512277992277997,0.15375879898742173,0.11644057377436373,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,0.04741807383331958,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
