model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cs*Sn,shap_term__Cs*Br,shap_reconstruction_error
m4_pruned,205,0.0,0.153,0.0,0.03,1.5,1.6208043987092005,1.6512277992278002,0.15521414249154353,-0.018811372487563465,-0.03855881486678118,-0.013064616597450444,-0.09553823896640644,-0.02979508055869574,0.006760353305067199,0.0033702271616867156,4.440892098500626e-16
m4_pruned,206,0.0,0.4,0.0,0.0,1.781,1.7572090422871098,1.6512277992278002,0.15521414249154353,0.0710262544876818,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.020578456973777807,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,207,0.0,0.067,0.0,0.2,1.607,1.6064492926176335,1.6512277992278002,0.15521414249154353,-0.05009087013886343,-0.03855881486678118,0.012031585555392472,-0.09553823896640644,-0.03677260711691992,0.006760353305067199,0.0021759431268013325,4.440892098500626e-16
m4_pruned,208,0.168,0.173,0.0,0.05,1.38,1.4713122653620643,1.6512277992278002,-0.029995723629176137,-0.011537070708191384,-0.03855881486678118,-0.010112122226527747,-0.0696312997277661,-0.027390562949836245,0.004490206881268934,0.0028198533612741558,4.440892098500626e-16
m4_pruned,209,0.0,0.0,0.0,0.05,1.57,1.5600976755383982,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,210,1.0,0.333,0.0,1.0,1.37,1.3624210437309205,1.6512277992278002,-0.9472255367984544,0.046657343526785314,-0.03855881486678118,0.1301313603923003,0.8223663542393879,0.0024667599969835194,-0.2634951733375834,-0.04114904864951745,4.440892098500626e-16
m4_pruned,211,0.0,0.095,0.0,0.0664,1.63,1.5995448807580324,1.6512277992278002,0.15521414249154353,-0.039906847647742515,-0.03855881486678118,-0.007691076842371137,-0.09553823896640644,-0.03509977093995877,0.006760353305067199,0.003137334996881598,4.440892098500626e-16
m4_pruned,212,0.7,0.0,0.0,0.2,1.35,1.222471084758188,1.6512277992278002,-0.616493633011455,-0.07445978109975991,-0.03855881486678118,0.012031585555392472,0.3542350117044327,-0.0384281101147988,-0.031075420424903875,0.003992447788261507,4.440892098500626e-16
m4_pruned,213,0.0,0.057,0.0,0.17,1.6,1.5984290270597628,1.6512277992278002,0.15521414249154353,-0.053728021028549476,-0.03855881486678118,0.0076028439990084296,-0.09553823896640644,-0.03722990801185639,0.006760353305067199,0.002678870909936948,4.440892098500626e-16
m4_pruned,214,0.0,0.5,0.0,1.0,1.9,1.9066164390360796,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,0.05376965096110213,0.006760353305067199,-0.06378757689308827,4.440892098500626e-16
m4_pruned,215,0.0,0.89,0.11,0.0,2.3,2.336079335290227,1.6512277992278002,0.15521414249154353,0.24924664808229788,0.12897826543741214,-0.017493358153834487,-0.09553823896640644,0.2536912760780857,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,216,0.0,0.0,0.0,0.05,1.52,1.5600976755383982,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,217,0.0,0.4,0.0,0.17,1.75,1.7730871610832892,1.6512277992278002,0.15521414249154353,0.0710262544876818,-0.03855881486678118,0.0076028439990084296,-0.09553823896640644,0.020578456973777807,0.006760353305067199,-0.0052256355684020634,4.440892098500626e-16
m4_pruned,218,0.0,0.4,0.0,0.17,1.74,1.7730871610832892,1.6512277992278002,0.15521414249154353,0.0710262544876818,-0.03855881486678118,0.0076028439990084296,-0.09553823896640644,0.020578456973777807,0.006760353305067199,-0.0052256355684020634,4.440892098500626e-16
m4_pruned,219,0.0,0.153,0.0,0.0,1.57,1.616997877779391,1.6512277992278002,0.15521414249154353,-0.018811372487563465,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.02979508055869574,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,220,0.0,0.3,0.0,0.0,1.72,1.6950221602889972,1.6512277992278002,0.15521414249154353,0.03465474559082136,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.005236916127474465,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,221,0.0,0.05,0.0,0.3,1.62,1.6140781864936806,1.6512277992278002,0.15521414249154353,-0.056274026651329696,-0.03855881486678118,0.02679405741000595,-0.09553823896640644,-0.03750613250403979,0.006760353305067199,0.0019590470478210134,4.440892098500626e-16
m4_pruned,222,1.0,0.167,0.0,1.0,1.375,1.2939376504791416,1.6512277992278002,-0.9472255367984544,-0.013719361242003,-0.03855881486678118,0.1301313603923003,0.8223663542393879,-0.028142896680215596,-0.2634951733375834,-0.01864608045530932,4.440892098500626e-16
m4_pruned,223,0.0,0.0,0.0,0.05,1.51,1.5600976755383982,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,224,0.0,0.11,0.0,0.0,1.62,1.5971874710337117,1.6512277992278002,0.15521414249154353,-0.03445112131321345,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.033965738478725194,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,225,0.33,0.0,0.0,0.0,1.3,1.288871155645503,1.6512277992278002,-0.2085909516741558,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.004421571233704567,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,226,0.5,0.0,0.0,0.05,1.22,1.2315975960287815,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,0.13393790933504213,-0.0384281101147988,3.965139000934317e-06,0.003992447788261507,4.440892098500626e-16
m4_pruned,227,0.0,0.833,0.0,0.0,2.115,2.111591157662722,1.6512277992278002,0.15521414249154353,0.2285148880110874,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.21747193882598445,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,228,0.0,0.833,0.0,0.0,2.105,2.111591157662722,1.6512277992278002,0.15521414249154353,0.2285148880110874,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.21747193882598445,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,229,0.0,0.05,0.0,0.15,1.587,1.5929511790819808,1.6512277992278002,0.15521414249154353,-0.056274026651329696,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.03750613250403979,0.006760353305067199,0.0029757474180412604,4.440892098500626e-16
m4_pruned,230,0.0,0.13,0.0,0.17,1.61,1.6283322948876682,1.6512277992278002,0.15521414249154353,-0.02717681953384136,-0.03855881486678118,0.0076028439990084296,-0.09553823896640644,-0.032195541466067894,0.006760353305067199,0.0009965706973458464,4.440892098500626e-16
m4_pruned,231,0.0,0.0,0.0,0.15,1.541,1.5748601473930117,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,232,0.0,0.15,0.0,0.05,1.614,1.6219360370102998,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0029757474180412604,4.440892098500626e-16
m4_pruned,233,0.0,1.0,0.0,1.0,2.3,2.2972872420667345,1.6512277992278002,0.15521414249154353,0.28925530786884435,-0.03855881486678118,0.1301313603923003,-0.09553823896640644,0.3303629341888049,0.006760353305067199,-0.13156760157443806,4.440892098500626e-16
m4_pruned,234,0.0,0.256,0.0,0.0,1.7,1.6699965922665352,1.6512277992278002,0.15521414249154353,0.018651281676202777,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.014259020235317827,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,235,0.0,0.2,0.8,0.0,2.83,2.858662592298363,1.6512277992278002,0.15521414249154353,-0.0017167633060390596,1.179892678254625,-0.017493358153834487,-0.09553823896640644,-0.023676468342654647,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,236,0.42,0.173,0.0,0.05,1.38,1.3261036775481494,1.6512277992278002,-0.3078105228102556,-0.011537070708191384,-0.03855881486678118,-0.010112122226527747,0.06638013127509565,-0.027390562949836245,0.0010849872455715366,0.0028198533612741558,4.440892098500626e-16
m4_pruned,237,0.0,0.17,0.0,0.1,1.61,1.6376640169315761,1.6512277992278002,0.15521414249154353,-0.012628215975097187,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.027770048934424647,0.006760353305067199,0.0016879269490956141,4.440892098500626e-16
m4_pruned,238,0.0,0.1,0.0,0.0,1.603,1.592775858950988,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,239,0.5,0.0,0.0,0.0,1.22,1.2309727482675412,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.13393790933504213,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,240,0.0,0.42,0.0,0.0,1.79,1.7705315171930611,1.6512277992278002,0.15521414249154353,0.07830055626705387,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.026626630100356888,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,241,0.0,0.5,0.0,0.16,1.82,1.8395468961896604,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,0.00612659681354708,-0.09553823896640644,0.05376965096110213,0.006760353305067199,-0.006852356160754458,4.440892098500626e-16
m4_pruned,242,0.0,0.0,0.0,0.0,1.588,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,243,0.0,0.32,0.0,0.12,1.72,1.7193789313477426,1.6512277992278002,0.15521414249154353,0.04192904737019345,-0.03855881486678118,0.0002216080717016872,-0.09553823896640644,-0.0006639071781097763,0.006760353305067199,-0.0012130581072661555,4.440892098500626e-16
m4_pruned,244,0.0,0.11,0.0,0.0,1.627,1.5971874710337117,1.6512277992278002,0.15521414249154353,-0.03445112131321345,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.033965738478725194,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,245,0.5,0.0,0.0,0.3,1.28,1.234721834834984,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,0.02679405741000595,0.13393790933504213,-0.0384281101147988,-0.033777975691330384,0.003992447788261507,4.440892098500626e-16
m4_pruned,246,0.5,0.0,0.0,0.2,1.3,1.233472139312503,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,0.012031585555392472,0.13393790933504213,-0.0384281101147988,-0.02026519935919786,0.003992447788261507,4.440892098500626e-16
m4_pruned,247,0.0,0.15,0.0,0.05,1.59,1.6219360370102998,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.0029757474180412604,4.440892098500626e-16
m4_pruned,248,0.0,0.0,0.0,0.05,1.61,1.5600976755383982,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,249,0.0,0.256,0.0,0.0,1.7,1.6699965922665352,1.6512277992278002,0.15521414249154353,0.018651281676202777,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.014259020235317827,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,250,0.6,0.06,0.0,0.0,1.272,1.244848838688788,1.6512277992278002,-0.5062496650824553,-0.052636875761643664,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,-0.03710046235530582,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,251,0.25,0.8,0.0,0.0,1.9,1.8614738963931439,1.6512277992278002,-0.12039577733095595,0.21651229007512351,-0.03855881486678118,-0.017493358153834487,-0.0381692018910443,0.1975981582395076,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,252,0.0,0.0,0.0,0.0,1.48,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,253,0.0,0.0,0.0,0.1,1.512,1.567478911465705,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,254,0.0,0.833,0.0,0.0,2.141,2.111591157662722,1.6512277992278002,0.15521414249154353,0.2285148880110874,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.21747193882598445,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,255,0.0,0.0,0.0,0.2,1.57,1.5822413833203184,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.012031585555392472,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,256,0.15,0.0,0.0,0.0,1.51,1.4080033410647221,1.6512277992278002,-0.010151809401956155,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.07488538561927607,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,257,1.0,0.167,0.0,0.1,1.44,1.4246800531852193,1.6512277992278002,-0.9472255367984544,-0.013719361242003,-0.03855881486678118,-0.002730886299221007,0.8223663542393879,-0.028142896680215596,-0.02026519935919786,0.001728594963904424,4.440892098500626e-16
m4_pruned,258,0.0,0.008,0.0,0.02,1.6,1.5585805677127005,1.6512277992278002,0.15521414249154353,-0.07155006038801108,-0.03855881486678118,-0.01454086378291179,-0.09553823896640644,-0.03840450748796337,0.006760353305067199,0.003970758180363475,4.440892098500626e-16
m4_pruned,259,0.875,0.0,0.0,0.0,1.25,1.2908524244055295,1.6512277992278002,-0.8094205768872047,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.6072324652067799,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,260,0.0,0.1,0.0,0.0,1.58,1.592775858950988,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,261,0.0,0.0,0.0,0.0,1.583,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,262,0.0,0.57,0.0,0.16,1.89,1.89111112908294,1.6512277992278002,0.15521414249154353,0.1328578196123445,-0.03855881486678118,0.00612659681354708,-0.09553823896640644,0.08139210017944204,0.006760353305067199,-0.008370628713616692,4.440892098500626e-16
m4_pruned,263,0.0,0.167,0.0,0.03,1.63,1.6274916586125086,1.6512277992278002,0.15521414249154353,-0.013719361242003,-0.03855881486678118,-0.013064616597450444,-0.09553823896640644,-0.028142896680215596,0.006760353305067199,0.003313291940954382,4.440892098500626e-16
m4_pruned,264,0.0,0.3,0.0,0.2,1.75,1.716413501036462,1.6512277992278002,0.15521414249154353,0.03465474559082136,-0.03855881486678118,0.012031585555392472,-0.09553823896640644,-0.005236916127474465,0.006760353305067199,-0.004141155173500466,4.440892098500626e-16
m4_pruned,265,0.0,0.13,0.0,0.05,1.59,1.6127320654321902,1.6512277992278002,0.15521414249154353,-0.02717681953384136,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.032195541466067894,0.006760353305067199,0.00311130746740396,4.440892098500626e-16
m4_pruned,266,0.375,0.0,0.0,0.0,1.24,1.2683818932969073,1.6512277992278002,-0.2582007372422057,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.03354209445315838,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,267,0.0,0.5,0.0,0.2,1.82,1.8427406839442517,1.6512277992278002,0.15521414249154353,0.10739776338454221,-0.03855881486678118,0.012031585555392472,-0.09553823896640644,0.05376965096110213,0.006760353305067199,-0.009563557148008448,4.440892098500626e-16
m4_pruned,268,0.0,0.1,0.0,0.0,1.562,1.592775858950988,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,269,1.0,0.0,0.0,0.0,1.31,1.3681813535268879,1.6512277992278002,-0.9472255367984544,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.8223663542393879,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,270,0.0,0.0,0.0,0.0,1.535,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,271,0.0,0.4,0.0,0.15,1.82,1.771219147107268,1.6512277992278002,0.15521414249154353,0.0710262544876818,-0.03855881486678118,0.004650349628085731,-0.09553823896640644,0.020578456973777807,0.006760353305067199,-0.004141155173500466,4.440892098500626e-16
m4_pruned,272,0.75,0.0,0.0,0.1,1.27,1.236701321178267,1.6512277992278002,-0.671615616975955,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,0.4207830947118529,-0.0384281101147988,-0.013508811193131597,0.003992447788261507,4.440892098500626e-16
m4_pruned,273,0.0,0.163,0.0,0.0,1.615,1.6218004083690765,1.6512277992278002,0.15521414249154353,-0.01517422159787742,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.028629700858696348,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,274,0.0,1.0,0.0,0.1,2.277,2.286429039801643,1.6512277992278002,0.15521414249154353,0.28925530786884435,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,0.3303629341888049,0.006760353305067199,-0.009563557148008448,4.440892098500626e-16
m4_pruned,275,0.0,0.1,0.0,0.05,1.565,1.599479294631481,1.6512277992278002,0.15521414249154353,-0.03808827220289949,-0.03855881486678118,-0.010112122226527747,-0.09553823896640644,-0.034740199671762756,0.006760353305067199,0.003314647541448009,4.440892098500626e-16
m4_pruned,276,0.0,0.17,0.0,0.1,1.63,1.6376640169315761,1.6512277992278002,0.15521414249154353,-0.012628215975097187,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.027770048934424647,0.006760353305067199,0.0016879269490956141,4.440892098500626e-16
m4_pruned,277,0.0,0.157,0.0,0.0,1.61,1.6189100390302018,1.6512277992278002,0.15521414249154353,-0.017356512131689046,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.029337779663759268,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,278,0.0,0.0,0.0,0.07,1.537,1.5630501699093209,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.007159627855605051,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,279,0.0,0.15,0.0,0.0,1.6,1.6155715014532133,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,280,0.0,0.2,0.0,0.25,1.694,1.6703392763453553,1.6512277992278002,0.15521414249154353,-0.0017167633060390596,-0.03855881486678118,0.01941282148269921,-0.09553823896640644,-0.023676468342654647,0.006760353305067199,-0.0027855546798734713,4.440892098500626e-16
m4_pruned,281,0.1,0.0,0.0,0.0,1.43,1.4516515176141498,1.6512277992278002,0.04497017456254373,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.0863591930343485,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,282,0.0,0.133,0.0,0.0,1.677,1.6076140912266021,1.6512277992278002,0.15521414249154353,-0.026085674266935546,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03190456533211235,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,283,0.0,0.033,0.0,0.0,1.562,1.565120650994302,1.6512277992278002,0.15521414249154353,-0.062457183163795976,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03802649666755217,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,284,0.7,0.0,0.0,0.0,1.17,1.230781914778932,1.6512277992278002,-0.616493633011455,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.3542350117044327,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,285,0.0,0.0,1.0,0.0,3.0,3.0757808060128493,1.6512277992278002,0.15521414249154353,-0.07445978109975991,1.4845055515349765,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,286,0.0,0.0,1.0,0.0,3.16,3.0757808060128493,1.6512277992278002,0.15521414249154353,-0.07445978109975991,1.4845055515349765,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,287,0.3,0.0,0.0,0.17,1.318,1.3159091195066814,1.6512277992278002,-0.17551776129545585,-0.07445978109975991,-0.03855881486678118,0.0076028439990084296,-0.012926825577884958,-0.0384281101147988,-0.0070226785537079815,0.003992447788261507,4.440892098500626e-16
m4_pruned,288,0.0,0.4,0.0,0.12,1.74,1.7684171261432362,1.6512277992278002,0.15521414249154353,0.0710262544876818,-0.03855881486678118,0.0002216080717016872,-0.09553823896640644,0.020578456973777807,0.006760353305067199,-0.002514434581148072,4.440892098500626e-16
m4_pruned,289,0.0,0.0,0.0,0.0,1.532,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,290,0.0,0.7,0.3,1.0,2.45,2.4976766075106522,1.6512277992278002,0.15521414249154353,0.18014078117826304,0.41836049505374606,0.1301313603923003,-0.09553823896640644,0.14227950159396702,0.006760353305067199,-0.09089958676562818,4.440892098500626e-16
m4_pruned,291,0.3,0.0,0.0,0.0,1.26,1.3045959492126136,1.6512277992278002,-0.17551776129545585,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.012926825577884958,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,292,0.0,0.256,0.0,0.4,1.65,1.7151651306302484,1.6512277992278002,0.15521414249154353,0.018651281676202777,-0.03855881486678118,0.041556529264619425,-0.09553823896640644,-0.014259020235317827,0.006760353305067199,-0.00988890126647893,4.440892098500626e-16
m4_pruned,293,0.0,0.027,0.0,0.0,1.61,1.5628055956845412,1.6512277992278002,0.15521414249154353,-0.0646394736976076,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03815926144350147,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,294,0.0,1.0,0.0,0.0,2.278,2.2852225728832996,1.6512277992278002,0.15521414249154353,0.28925530786884435,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.3303629341888049,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,295,0.5,0.0,0.0,0.17,1.26,1.2330972306557588,1.6512277992278002,-0.39600569715345546,-0.07445978109975991,-0.03855881486678118,0.0076028439990084296,0.13393790933504213,-0.0384281101147988,-0.0162113664595581,0.003992447788261507,4.440892098500626e-16
m4_pruned,296,1.0,0.6,0.067,0.0,1.87,1.8212204954062656,1.6512277992278002,-0.9472255367984544,0.14376927228140263,0.06348649768213659,-0.017493358153834487,0.8223663542393879,0.09433666583449853,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,297,0.6,0.0,0.0,0.0,1.27,1.2216982855911787,1.6512277992278002,-0.5062496650824553,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,0.2349074145876795,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,298,0.0,0.333,0.0,0.1,1.73,1.7249767565602545,1.6512277992278002,0.15521414249154353,0.046657343526785314,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,0.0024667599969835194,0.006760353305067199,-0.0005217018555163887,4.440892098500626e-16
m4_pruned,299,0.0,0.0,0.0,0.1,1.606,1.567478911465705,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,300,0.0,0.15,0.0,0.0,1.6,1.6155715014532133,1.6512277992278002,0.15521414249154353,-0.01990251775446928,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.03013031161796772,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,301,0.0,0.167,0.0,0.04,1.633,1.6287415205155344,1.6512277992278002,0.15521414249154353,-0.013719361242003,-0.03855881486678118,-0.011588369411989095,-0.09553823896640644,-0.028142896680215596,0.006760353305067199,0.003086906658518674,4.440892098500626e-16
m4_pruned,302,0.0,0.6,0.4,0.0,2.69,2.5129360155022544,1.6512277992278002,0.15521414249154353,0.14376927228140263,0.5706669316939219,-0.017493358153834487,-0.09553823896640644,0.09433666583449853,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,303,0.0,0.163,0.0,0.04,1.617,1.6268215455890769,1.6512277992278002,0.15521414249154353,-0.01517422159787742,-0.03855881486678118,-0.011588369411989095,-0.09553823896640644,-0.028629700858696348,0.006760353305067199,0.0031085962664167055,4.440892098500626e-16
m4_pruned,304,0.0,0.0,0.0,0.3,1.58,1.597003855174932,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,0.02679405741000595,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,305,0.0,0.2,0.0,0.1,1.61,1.652262370044316,1.6512277992278002,0.15521414249154353,-0.0017167633060390596,-0.03855881486678118,-0.002730886299221007,-0.09553823896640644,-0.023676468342654647,0.006760353305067199,0.0012812468010075153,4.440892098500626e-16
m4_pruned,306,0.0,0.95,0.0,0.0,2.23,2.231079691615268,1.6512277992278002,0.15521414249154353,0.2710695534204141,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,0.2944058073692035,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
m4_pruned,307,0.0,0.0,0.0,0.0,1.52,1.5527164396110915,1.6512277992278002,0.15521414249154353,-0.07445978109975991,-0.03855881486678118,-0.017493358153834487,-0.09553823896640644,-0.0384281101147988,0.006760353305067199,0.003992447788261507,4.440892098500626e-16
